epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_group:4,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_group:3,acc_group:4,acc_avg,objective,alpha_group:0,alpha_group:1,alpha_group:2,alpha_group:3,alpha_group:4,count_group:0,count_group:1,count_group:2,count_group:3,count_group:4,count
0,50,0.4489384591579437,nan,nan,0.3938477635383606,0.583428680896759,0.4746694475412367,0.7942309379577637,nan,nan,0.8032785654067993,0.6892656087875366,0.7624999999999998,0.48272377967834446,0.33697256445884705,nan,nan,0.3251436650753021,0.33874085545539856,520.0,0.0,0.0,549.0,531.0,1600
0,100,0.3920620083808899,nan,nan,0.2826143801212311,0.39809471368789673,0.35671189397573466,0.8287294507026672,nan,nan,0.8899082541465759,0.8300780057907104,0.8499999999999998,0.3615658745169639,0.34000787138938904,nan,nan,0.29903414845466614,0.3611696660518646,543.0,0.0,0.0,545.0,512.0,1600
0,150,0.3202035129070282,nan,nan,0.2733313739299774,0.345695436000824,0.31187348365783685,0.8805969953536987,nan,nan,0.8855098485946655,0.8633664846420288,0.876875,0.31580962061882006,0.35165470838546753,nan,nan,0.28312352299690247,0.3650371730327606,536.0,0.0,0.0,559.0,505.0,1600
0,200,0.2582058906555176,nan,nan,0.26790180802345276,0.22493423521518707,0.2498738209903241,0.8979166150093079,nan,nan,0.8797126412391663,0.9182947874069214,0.8987500000000002,0.2476729832589626,0.3566009998321533,nan,nan,0.27594098448753357,0.3675036132335663,480.0,0.0,0.0,557.0,563.0,1600
0,250,0.23149383068084717,nan,nan,0.21707263588905334,0.25867441296577454,0.2354461887478828,0.9045800566673279,nan,nan,0.9201453924179077,0.9066665768623352,0.9106249999999998,0.23768431574106208,0.35745835304260254,nan,nan,0.2827809154987335,0.3597058951854706,524.0,0.0,0.0,551.0,525.0,1600
0,300,0.2656124532222748,nan,nan,0.2229301780462265,0.26265719532966614,0.24998159348964685,0.8888891339302063,nan,nan,0.9051094651222229,0.8905109763145447,0.895,0.2494868621230124,0.3582068681716919,nan,nan,0.27911311388015747,0.3627798855304718,504.0,0.0,0.0,548.0,548.0,1600
0,350,0.2467345893383026,nan,nan,0.22076444327831268,0.2196275293827057,0.22919350564479823,0.9025735855102539,nan,nan,0.9207317233085632,0.9166668057441711,0.9131249999999999,0.22544066175818447,0.36071282625198364,nan,nan,0.27453622221946716,0.36491936445236206,544.0,0.0,0.0,492.0,564.0,1600
0,400,0.23863092064857483,nan,nan,0.21047256886959076,0.26344743371009827,0.23802591219544414,0.9019607901573181,nan,nan,0.9168314933776855,0.9026216864585876,0.9068750000000002,0.23748483195900916,0.3642323315143585,nan,nan,0.26819807291030884,0.36767396330833435,561.0,0.0,0.0,505.0,534.0,1600
0,450,0.268557608127594,nan,nan,0.2189086675643921,0.2326158881187439,0.23962717309594148,0.9033528566360474,nan,nan,0.9295499324798584,0.8986255526542664,0.9099999999999998,0.24955686986446374,0.37948548793792725,nan,nan,0.25753024220466614,0.3635333478450775,507.0,0.0,0.0,511.0,582.0,1600
0,500,0.24237623810768127,nan,nan,0.21034227311611176,0.18940334022045135,0.213655663728714,0.9009523987770081,nan,nan,0.9314285516738892,0.9309089779853821,0.9212499999999999,0.2193963553011416,0.3912016749382019,nan,nan,0.2556717097759247,0.3532242774963379,525.0,0.0,0.0,525.0,550.0,1600
0,550,0.1952519565820694,nan,nan,0.23411481082439423,0.19236494600772858,0.2077124832570553,0.9239130616188049,nan,nan,0.9072726368904114,0.9216869473457336,0.9175,0.19976741775870313,0.40163618326187134,nan,nan,0.2624668776988983,0.3359743654727936,552.0,0.0,0.0,550.0,498.0,1600
0,600,0.2115696668624878,nan,nan,0.24418069422245026,0.19852478802204132,0.21753730654716488,0.9140766859054565,nan,nan,0.9137254953384399,0.9152854084968567,0.9143750000000002,0.22118419766426092,0.4016038179397583,nan,nan,0.2703191041946411,0.3282581865787506,547.0,0.0,0.0,510.0,543.0,1600
0,650,0.24293527007102966,nan,nan,0.24351349472999573,0.17372050881385803,0.21897335022687908,0.8987342119216919,nan,nan,0.8916154503822327,0.9462365508079529,0.9131250000000001,0.21904392272233958,0.41340336203575134,nan,nan,0.2697456479072571,0.3169875144958496,553.0,0.0,0.0,489.0,558.0,1600
